MN_,DATA_TIME_,C_SO2_1H,I_SO2_1H,C_NO2_1H,I_NO2_1H,C_PM10_1H,C_PM10_24H_MV,I_PM10_24H_MV,C_CO1_1H,I_CO1_1H,C_O3_1H,I_O3_1H,C_O3_8H_MV,C_PM25_1H,C_PM25_24H_MV,I_PM25_24H_MV,AQI_,PRIMARY_POLLUTANTS_,LEVEL_,CATEGORY_,COLOR_,STATE_
51010901001,1/1/2018 0:00,4.0,2.0,101.0,51.0,220.0,322.0,135.0,0.78,8.0,16.0,5.0,44.0,85.0,104.0,113.0,135.0,PM10,三级,轻度污染,橙色,正常
51010901001,1/1/2018 1:00,5.0,2.0,95.0,48.0,210.0,314.0,130.0,0.768,8.0,21.0,7.0,21.0,85.0,102.0,113.0,130.0,PM10,三级,轻度污染,橙色,正常
51010901001,1/1/2018 2:00,5.0,2.0,94.0,47.0,193.0,305.0,122.0,0.785,8.0,19.0,6.0,20.0,83.0,100.0,110.0,122.0,PM10,三级,轻度污染,橙色,正常
51010901001,1/1/2018 3:00,4.0,2.0,96.0,48.0,181.0,301.0,116.0,0.7609999999999999,8.0,16.0,5.0,,81.0,99.0,108.0,116.0,PM10,三级,轻度污染,橙色,正常
51010901001,1/1/2018 4:00,6.0,2.0,99.0,50.0,183.0,297.0,117.0,0.882,9.0,6.0,2.0,,85.0,97.0,113.0,117.0,PM10,三级,轻度污染,橙色,正常
51010901001,1/1/2018 5:00,7.0,3.0,92.0,46.0,195.0,294.0,123.0,0.966,10.0,6.0,2.0,,93.0,96.0,123.0,123.0,"PM10,PM2.5",三级,轻度污染,橙色,正常
51010901001,1/1/2018 6:00,7.0,3.0,87.0,44.0,192.0,293.0,121.0,0.986,10.0,6.0,2.0,,96.0,96.0,127.0,127.0,PM2.5,三级,轻度污染,橙色,正常
51010901001,1/1/2018 7:00,9.0,3.0,80.0,40.0,199.0,,125.0,1.043,11.0,6.0,2.0,,103.0,,135.0,135.0,PM2.5,三级,轻度污染,橙色,正常
51010901001,1/1/2018 8:00,14.0,5.0,79.0,40.0,219.0,291.0,135.0,1.091,11.0,6.0,2.0,,113.0,95.0,148.0,148.0,PM2.5,三级,轻度污染,橙色,正常
51010901001,1/1/2018 9:00,18.0,6.0,81.0,41.0,228.0,289.0,139.0,1.114,12.0,6.0,2.0,,118.0,94.0,155.0,155.0,PM2.5,四级,中度污染,红色,正常
51010901001,1/1/2018 10:00,16.0,6.0,80.0,40.0,243.0,265.0,147.0,1.263,13.0,8.0,3.0,8.0,125.0,93.0,165.0,165.0,PM2.5,四级,中度污染,红色,正常
51010901001,1/1/2018 11:00,15.0,5.0,87.0,44.0,232.0,253.0,141.0,1.3980000000000001,14.0,8.0,3.0,6.0,120.0,95.0,158.0,158.0,PM2.5,四级,中度污染,红色,正常
51010901001,1/1/2018 12:00,16.0,6.0,81.0,41.0,248.0,248.0,149.0,0.992,10.0,34.0,11.0,10.0,122.0,95.0,160.0,160.0,PM2.5,四级,中度污染,红色,正常
51010901001,1/1/2018 13:00,15.0,5.0,55.0,28.0,226.0,244.0,138.0,0.737,8.0,73.0,23.0,18.0,108.0,95.0,142.0,142.0,PM2.5,三级,轻度污染,橙色,正常
51010901001,1/1/2018 14:00,10.0,4.0,50.0,25.0,207.0,240.0,129.0,0.6459999999999999,7.0,87.0,28.0,28.0,94.0,95.0,124.0,129.0,PM10,三级,轻度污染,橙色,正常
51010901001,1/1/2018 15:00,7.0,3.0,40.0,20.0,196.0,236.0,123.0,0.563,6.0,107.0,34.0,41.0,82.0,95.0,109.0,123.0,PM10,三级,轻度污染,橙色,正常
51010901001,1/1/2018 16:00,8.0,3.0,37.0,19.0,236.0,232.0,143.0,0.546,6.0,120.0,38.0,55.0,88.0,95.0,117.0,143.0,PM10,三级,轻度污染,橙色,正常
51010901001,1/1/2018 17:00,6.0,2.0,44.0,22.0,223.0,229.0,137.0,0.5579999999999999,6.0,113.0,36.0,69.0,87.0,95.0,115.0,137.0,PM10,三级,轻度污染,橙色,正常
51010901001,1/1/2018 18:00,4.0,2.0,56.0,28.0,225.0,226.0,138.0,0.647,7.0,97.0,31.0,80.0,86.0,96.0,114.0,138.0,PM10,三级,轻度污染,橙色,正常
51010901001,1/1/2018 19:00,5.0,2.0,100.0,50.0,235.0,224.0,143.0,0.833,9.0,44.0,14.0,84.0,87.0,96.0,115.0,143.0,PM10,三级,轻度污染,橙色,正常
51010901001,1/1/2018 20:00,5.0,2.0,125.0,63.0,245.0,222.0,148.0,0.958,10.0,11.0,4.0,82.0,92.0,96.0,122.0,148.0,PM10,三级,轻度污染,橙色,正常
51010901001,1/1/2018 21:00,5.0,2.0,125.0,63.0,272.0,222.0,161.0,1.136,12.0,8.0,3.0,73.0,110.0,97.0,144.0,161.0,PM10,四级,中度污染,红色,正常
51010901001,1/1/2018 22:00,5.0,2.0,120.0,60.0,272.0,222.0,161.0,1.129,12.0,8.0,3.0,64.0,110.0,98.0,144.0,161.0,PM10,四级,中度污染,红色,正常
51010901001,1/1/2018 23:00,6.0,2.0,117.0,59.0,274.0,223.0,162.0,1.158,12.0,6.0,2.0,51.0,112.0,99.0,147.0,162.0,PM10,四级,中度污染,红色,正常
51010901001,1/2/2018 0:00,8.0,3.0,114.0,57.0,269.0,225.0,160.0,1.3969999999999998,14.0,6.0,2.0,37.0,121.0,100.0,159.0,160.0,PM10,四级,中度污染,红色,正常
51010901001,1/2/2018 1:00,8.0,3.0,103.0,52.0,268.0,228.0,159.0,1.5030000000000001,16.0,6.0,2.0,6.0,124.0,102.0,163.0,163.0,PM2.5,四级,中度污染,红色,正常
51010901001,1/2/2018 2:00,4.0,2.0,99.0,50.0,216.0,228.0,133.0,1.0759999999999998,11.0,7.0,3.0,6.0,102.0,102.0,134.0,134.0,PM2.5,三级,轻度污染,橙色,正常
51010901001,1/2/2018 3:00,5.0,2.0,95.0,48.0,215.0,230.0,133.0,1.0759999999999998,11.0,5.0,2.0,6.0,106.0,104.0,139.0,139.0,PM2.5,三级,轻度污染,橙色,正常
51010901001,1/2/2018 4:00,4.0,2.0,91.0,46.0,200.0,231.0,125.0,0.935,10.0,5.0,2.0,6.0,103.0,104.0,135.0,135.0,PM2.5,三级,轻度污染,橙色,正常
51010901001,1/2/2018 5:00,5.0,2.0,83.0,42.0,199.0,231.0,125.0,0.963,10.0,5.0,2.0,6.0,105.0,105.0,138.0,138.0,PM2.5,三级,轻度污染,橙色,正常
51010901001,1/2/2018 6:00,7.0,3.0,81.0,41.0,203.0,231.0,127.0,1.11,12.0,6.0,2.0,6.0,107.0,105.0,140.0,140.0,PM2.5,三级,轻度污染,橙色,正常
51010901001,1/2/2018 7:00,7.0,3.0,80.0,40.0,215.0,232.0,133.0,1.172,12.0,6.0,2.0,6.0,110.0,106.0,144.0,144.0,PM2.5,三级,轻度污染,橙色,正常
51010901001,1/2/2018 8:00,13.0,5.0,82.0,41.0,220.0,232.0,135.0,1.3780000000000001,14.0,6.0,2.0,6.0,112.0,105.0,147.0,147.0,PM2.5,三级,轻度污染,橙色,正常
51010901001,1/2/2018 9:00,19.0,7.0,82.0,41.0,224.0,232.0,137.0,1.8980000000000001,19.0,6.0,2.0,6.0,114.0,105.0,149.0,149.0,PM2.5,三级,轻度污染,橙色,正常
51010901001,1/2/2018 10:00,28.0,10.0,90.0,45.0,260.0,232.0,155.0,2.344,24.0,7.0,3.0,6.0,137.0,106.0,182.0,182.0,PM2.5,四级,中度污染,红色,正常
51010901001,1/2/2018 11:00,22.0,8.0,108.0,54.0,273.0,234.0,162.0,2.26,23.0,8.0,3.0,6.0,145.0,107.0,193.0,193.0,PM2.5,四级,中度污染,红色,正常
51010901001,1/2/2018 12:00,17.0,6.0,112.0,56.0,279.0,236.0,165.0,1.703,18.0,11.0,4.0,7.0,146.0,108.0,195.0,195.0,PM2.5,四级,中度污染,红色,正常
51010901001,1/2/2018 13:00,13.0,5.0,99.0,50.0,262.0,237.0,156.0,1.3119999999999998,14.0,34.0,11.0,10.0,131.0,109.0,173.0,173.0,PM2.5,四级,中度污染,红色,正常
51010901001,1/2/2018 14:00,8.0,3.0,64.0,32.0,229.0,238.0,140.0,0.85,9.0,74.0,24.0,19.0,105.0,109.0,138.0,140.0,PM10,三级,轻度污染,橙色,正常
51010901001,1/2/2018 15:00,6.0,2.0,65.0,33.0,223.0,239.0,137.0,0.828,9.0,78.0,25.0,28.0,101.0,110.0,133.0,137.0,PM10,三级,轻度污染,橙色,正常
51010901001,1/2/2018 16:00,6.0,2.0,61.0,31.0,224.0,239.0,137.0,0.792,8.0,80.0,25.0,37.0,103.0,111.0,135.0,137.0,PM10,三级,轻度污染,橙色,正常
51010901001,1/2/2018 17:00,6.0,2.0,60.0,30.0,215.0,238.0,133.0,0.769,8.0,75.0,24.0,46.0,105.0,111.0,138.0,138.0,PM2.5,三级,轻度污染,橙色,正常
51010901001,1/2/2018 18:00,4.0,2.0,67.0,34.0,185.0,237.0,118.0,0.868,9.0,57.0,18.0,52.0,93.0,112.0,123.0,123.0,PM2.5,三级,轻度污染,橙色,正常
51010901001,1/2/2018 19:00,1.0,1.0,56.0,28.0,141.0,233.0,96.0,0.769,8.0,57.0,18.0,58.0,71.0,111.0,95.0,96.0,PM10,二级,良,黄色,正常
51010901001,1/2/2018 20:00,11.0,4.0,46.0,23.0,136.0,228.0,93.0,0.6970000000000001,7.0,55.0,18.0,64.0,71.0,110.0,95.0,95.0,PM2.5,二级,良,黄色,正常
51010901001,1/2/2018 21:00,2.0,1.0,49.0,25.0,130.0,222.0,90.0,0.73,8.0,44.0,14.0,65.0,68.0,108.0,92.0,92.0,PM2.5,二级,良,黄色,正常
51010901001,1/2/2018 22:00,3.0,1.0,50.0,25.0,123.0,216.0,87.0,0.716,8.0,40.0,13.0,61.0,65.0,107.0,88.0,88.0,PM2.5,二级,良,黄色,正常
51010901001,1/2/2018 23:00,5.0,2.0,40.0,20.0,109.0,209.0,80.0,0.643,7.0,49.0,16.0,57.0,57.0,104.0,78.0,80.0,PM10,二级,良,黄色,正常
51010901001,1/3/2018 0:00,5.0,2.0,33.0,17.0,95.0,202.0,73.0,0.589,6.0,53.0,17.0,54.0,48.0,101.0,67.0,73.0,PM10,二级,良,黄色,正常
51010901001,1/3/2018 1:00,4.0,2.0,39.0,20.0,102.0,195.0,76.0,0.606,7.0,44.0,14.0,44.0,52.0,98.0,72.0,76.0,PM10,二级,良,黄色,正常
51010901001,1/3/2018 2:00,4.0,2.0,47.0,24.0,105.0,190.0,78.0,0.614,7.0,35.0,11.0,40.0,55.0,96.0,75.0,78.0,PM10,二级,良,黄色,正常
51010901001,1/3/2018 3:00,6.0,2.0,41.0,21.0,102.0,186.0,76.0,0.579,6.0,42.0,14.0,40.0,53.0,94.0,73.0,76.0,PM10,二级,良,黄色,正常
51010901001,1/3/2018 4:00,7.0,3.0,39.0,20.0,96.0,181.0,73.0,0.579,6.0,45.0,15.0,42.0,51.0,92.0,70.0,73.0,PM10,二级,良,黄色,正常
51010901001,1/3/2018 5:00,6.0,2.0,34.0,17.0,90.0,177.0,70.0,0.5579999999999999,6.0,52.0,17.0,44.0,48.0,90.0,67.0,70.0,PM10,二级,良,黄色,正常
51010901001,1/3/2018 6:00,5.0,2.0,29.0,15.0,89.0,172.0,70.0,0.557,6.0,58.0,19.0,46.0,46.0,87.0,64.0,70.0,PM10,二级,良,黄色,正常
51010901001,1/3/2018 7:00,6.0,2.0,31.0,16.0,91.0,167.0,71.0,0.562,6.0,56.0,18.0,47.0,49.0,84.0,68.0,71.0,PM10,二级,良,黄色,正常
51010901001,1/3/2018 8:00,5.0,2.0,34.0,17.0,91.0,161.0,71.0,0.568,6.0,56.0,18.0,48.0,49.0,82.0,68.0,71.0,PM10,二级,良,黄色,正常
51010901001,1/3/2018 9:00,4.0,2.0,34.0,17.0,80.0,155.0,65.0,0.598,6.0,59.0,19.0,50.0,42.0,79.0,59.0,65.0,PM10,二级,良,黄色,正常
51010901001,1/3/2018 10:00,4.0,2.0,40.0,20.0,79.0,148.0,65.0,0.644,7.0,53.0,17.0,53.0,42.0,75.0,59.0,65.0,PM10,二级,良,黄色,正常
51010901001,1/3/2018 11:00,3.0,1.0,36.0,18.0,74.0,140.0,62.0,0.633,7.0,58.0,19.0,55.0,39.0,70.0,55.0,62.0,PM10,二级,良,黄色,正常
51010901001,1/3/2018 12:00,4.0,2.0,38.0,19.0,68.0,131.0,59.0,0.6659999999999999,7.0,56.0,18.0,56.0,37.0,66.0,53.0,59.0,PM10,二级,良,黄色,正常
51010901001,1/3/2018 13:00,3.0,1.0,34.0,17.0,55.0,122.0,53.0,0.634,7.0,64.0,20.0,58.0,29.0,62.0,42.0,53.0,PM10,二级,良,黄色,正常
51010901001,1/3/2018 14:00,4.0,2.0,32.0,16.0,49.0,115.0,49.0,0.669,7.0,65.0,21.0,58.0,25.0,58.0,36.0,49.0,-,一级,优,绿色,正常
51010901001,1/3/2018 15:00,3.0,1.0,36.0,18.0,47.0,107.0,47.0,0.6809999999999999,7.0,61.0,20.0,59.0,24.0,55.0,35.0,47.0,-,一级,优,绿色,正常
51010901001,1/3/2018 16:00,3.0,1.0,34.0,17.0,41.0,100.0,41.0,0.677,7.0,62.0,20.0,60.0,21.0,52.0,30.0,41.0,-,一级,优,绿色,正常
51010901001,1/3/2018 17:00,3.0,1.0,38.0,19.0,41.0,92.0,41.0,0.706,8.0,57.0,18.0,60.0,22.0,48.0,32.0,41.0,-,一级,优,绿色,正常
51010901001,1/3/2018 18:00,2.0,1.0,40.0,20.0,38.0,86.0,38.0,0.7020000000000001,8.0,54.0,17.0,60.0,20.0,45.0,29.0,38.0,-,一级,优,绿色,正常
51010901001,1/3/2018 19:00,2.0,1.0,44.0,22.0,36.0,82.0,36.0,0.711,8.0,48.0,15.0,58.0,19.0,43.0,28.0,36.0,-,一级,优,绿色,正常
51010901001,1/3/2018 20:00,3.0,1.0,36.0,18.0,31.0,78.0,31.0,0.677,7.0,56.0,18.0,58.0,17.0,41.0,25.0,31.0,-,一级,优,绿色,正常
51010901001,1/3/2018 21:00,1.0,1.0,38.0,19.0,37.0,74.0,37.0,0.706,8.0,49.0,16.0,56.0,21.0,39.0,30.0,37.0,-,一级,优,绿色,正常
51010901001,1/3/2018 22:00,1.0,1.0,33.0,17.0,30.0,70.0,30.0,0.662,7.0,56.0,18.0,55.0,17.0,37.0,25.0,30.0,-,一级,优,绿色,正常
51010901001,1/3/2018 23:00,2.0,1.0,39.0,20.0,35.0,67.0,35.0,0.67,7.0,49.0,16.0,54.0,21.0,35.0,30.0,35.0,-,一级,优,绿色,正常
51010901001,1/4/2018 0:00,2.0,1.0,35.0,18.0,37.0,64.0,37.0,0.6679999999999999,7.0,49.0,16.0,52.0,23.0,34.0,33.0,37.0,-,一级,优,绿色,正常
51010901001,1/4/2018 1:00,1.0,1.0,31.0,16.0,28.0,61.0,28.0,0.67,7.0,49.0,16.0,49.0,17.0,33.0,25.0,28.0,-,一级,优,绿色,正常
51010901001,1/4/2018 2:00,1.0,1.0,26.0,13.0,15.0,58.0,15.0,0.665,7.0,51.0,16.0,50.0,9.0,31.0,13.0,16.0,-,一级,优,绿色,正常
51010901001,1/4/2018 3:00,1.0,1.0,27.0,14.0,16.0,54.0,16.0,0.6920000000000001,7.0,48.0,15.0,49.0,10.0,29.0,15.0,16.0,-,一级,优,绿色,正常
51010901001,1/4/2018 4:00,1.0,1.0,25.0,13.0,18.0,51.0,18.0,0.7140000000000001,8.0,51.0,16.0,50.0,11.0,27.0,16.0,18.0,-,一级,优,绿色,正常
51010901001,1/4/2018 5:00,2.0,1.0,26.0,13.0,16.0,48.0,16.0,0.7559999999999999,8.0,47.0,15.0,49.0,10.0,26.0,15.0,16.0,-,一级,优,绿色,正常
51010901001,1/4/2018 6:00,2.0,1.0,26.0,13.0,13.0,44.0,13.0,0.784,8.0,46.0,15.0,49.0,9.0,24.0,13.0,15.0,-,一级,优,绿色,正常
51010901001,1/4/2018 7:00,2.0,1.0,27.0,14.0,14.0,41.0,14.0,0.8140000000000001,9.0,46.0,15.0,48.0,10.0,23.0,15.0,15.0,-,一级,优,绿色,正常
51010901001,1/4/2018 8:00,2.0,1.0,33.0,17.0,15.0,38.0,15.0,0.8540000000000001,9.0,40.0,13.0,47.0,11.0,21.0,16.0,17.0,-,一级,优,绿色,正常
51010901001,1/4/2018 9:00,2.0,1.0,44.0,22.0,15.0,35.0,15.0,0.937,10.0,30.0,10.0,45.0,10.0,20.0,15.0,22.0,-,一级,优,绿色,正常
51010901001,1/4/2018 10:00,2.0,1.0,49.0,25.0,18.0,33.0,18.0,1.034,11.0,26.0,9.0,42.0,12.0,18.0,18.0,25.0,-,一级,优,绿色,正常
51010901001,1/4/2018 11:00,3.0,1.0,40.0,20.0,22.0,31.0,22.0,1.038,11.0,39.0,13.0,41.0,14.0,17.0,20.0,22.0,-,一级,优,绿色,正常
51010901001,1/4/2018 12:00,3.0,1.0,37.0,19.0,22.0,29.0,22.0,0.992,10.0,46.0,15.0,40.0,14.0,16.0,20.0,22.0,-,一级,优,绿色,正常
51010901001,1/4/2018 13:00,3.0,1.0,35.0,18.0,29.0,28.0,29.0,0.9740000000000001,10.0,54.0,17.0,41.0,19.0,16.0,28.0,29.0,-,一级,优,绿色,正常
51010901001,1/4/2018 14:00,1.0,1.0,31.0,16.0,24.0,27.0,24.0,0.927,10.0,63.0,20.0,43.0,16.0,16.0,23.0,24.0,-,一级,优,绿色,正常
51010901001,1/4/2018 15:00,1.0,1.0,30.0,15.0,23.0,26.0,23.0,0.915,10.0,65.0,21.0,45.0,15.0,15.0,22.0,23.0,-,一级,优,绿色,正常
51010901001,1/4/2018 16:00,1.0,1.0,32.0,16.0,23.0,25.0,23.0,0.907,10.0,63.0,20.0,48.0,16.0,15.0,23.0,23.0,-,一级,优,绿色,正常
51010901001,1/4/2018 17:00,1.0,1.0,38.0,19.0,24.0,24.0,24.0,0.9059999999999999,10.0,55.0,18.0,51.0,16.0,15.0,23.0,24.0,-,一级,优,绿色,正常
51010901001,1/4/2018 18:00,1.0,1.0,46.0,23.0,27.0,24.0,27.0,0.903,10.0,40.0,13.0,53.0,18.0,15.0,26.0,27.0,-,一级,优,绿色,正常
51010901001,1/4/2018 19:00,1.0,1.0,53.0,27.0,31.0,23.0,31.0,0.9690000000000001,10.0,23.0,8.0,51.0,20.0,15.0,29.0,31.0,-,一级,优,绿色,正常
51010901001,1/4/2018 20:00,1.0,1.0,47.0,24.0,34.0,24.0,34.0,0.93,10.0,28.0,9.0,49.0,23.0,15.0,33.0,34.0,-,一级,优,绿色,正常
51010901001,1/4/2018 21:00,1.0,1.0,55.0,28.0,39.0,24.0,39.0,0.971,10.0,18.0,6.0,44.0,27.0,15.0,39.0,39.0,-,一级,优,绿色,正常
51010901001,1/4/2018 22:00,1.0,1.0,61.0,31.0,40.0,24.0,40.0,1.001,11.0,10.0,4.0,38.0,28.0,16.0,40.0,40.0,-,一级,优,绿色,正常
51010901001,1/4/2018 23:00,2.0,1.0,57.0,29.0,43.0,24.0,43.0,1.041,11.0,10.0,4.0,31.0,30.0,16.0,43.0,43.0,-,一级,优,绿色,正常
51010901001,1/5/2018 0:00,1.0,1.0,43.0,22.0,36.0,24.0,36.0,0.927,10.0,21.0,7.0,26.0,26.0,16.0,38.0,38.0,-,一级,优,绿色,正常
51010901001,1/5/2018 1:00,1.0,1.0,47.0,24.0,42.0,25.0,42.0,0.932,10.0,11.0,4.0,11.0,28.0,17.0,40.0,42.0,-,一级,优,绿色,正常
51010901001,1/5/2018 2:00,1.0,1.0,48.0,24.0,51.0,26.0,51.0,0.968,10.0,8.0,3.0,10.0,34.0,18.0,49.0,51.0,PM10,二级,良,黄色,正常
51010901001,1/5/2018 3:00,3.0,1.0,46.0,23.0,47.0,28.0,47.0,0.956,10.0,6.0,2.0,8.0,31.0,19.0,45.0,47.0,-,一级,优,绿色,正常
51010901001,1/5/2018 4:00,1.0,1.0,43.0,22.0,43.0,29.0,43.0,0.9,9.0,11.0,4.0,9.0,31.0,20.0,45.0,45.0,-,一级,优,绿色,正常
51010901001,1/5/2018 5:00,1.0,1.0,38.0,19.0,44.0,30.0,44.0,0.873,9.0,18.0,6.0,11.0,32.0,20.0,46.0,46.0,-,一级,优,绿色,正常
51010901001,1/5/2018 6:00,3.0,1.0,39.0,20.0,45.0,31.0,45.0,0.904,10.0,13.0,5.0,11.0,33.0,21.0,48.0,48.0,-,一级,优,绿色,正常
51010901001,1/5/2018 7:00,3.0,1.0,39.0,20.0,41.0,32.0,41.0,0.92,10.0,10.0,4.0,11.0,30.0,22.0,43.0,43.0,-,一级,优,绿色,正常
51010901001,1/5/2018 8:00,1.0,1.0,37.0,19.0,35.0,33.0,35.0,0.945,10.0,12.0,4.0,11.0,26.0,23.0,38.0,38.0,-,一级,优,绿色,正常
51010901001,1/5/2018 9:00,1.0,1.0,39.0,20.0,34.0,34.0,34.0,1.0290000000000001,11.0,9.0,3.0,11.0,25.0,24.0,36.0,36.0,-,一级,优,绿色,正常
51010901001,1/5/2018 10:00,2.0,1.0,38.0,19.0,35.0,35.0,35.0,1.0290000000000001,11.0,11.0,4.0,11.0,25.0,24.0,36.0,36.0,-,一级,优,绿色,正常
51010901001,1/5/2018 11:00,1.0,1.0,40.0,20.0,37.0,35.0,37.0,1.156,12.0,9.0,3.0,12.0,26.0,25.0,38.0,38.0,-,一级,优,绿色,正常
51010901001,1/5/2018 12:00,1.0,1.0,42.0,21.0,37.0,36.0,37.0,1.195,12.0,8.0,3.0,11.0,27.0,25.0,39.0,39.0,-,一级,优,绿色,正常
51010901001,1/5/2018 13:00,1.0,1.0,42.0,21.0,39.0,36.0,39.0,1.156,12.0,9.0,3.0,10.0,27.0,25.0,39.0,39.0,-,一级,优,绿色,正常
51010901001,1/5/2018 14:00,2.0,1.0,46.0,23.0,38.0,37.0,38.0,1.103,12.0,11.0,4.0,10.0,27.0,26.0,39.0,39.0,-,一级,优,绿色,正常
51010901001,1/5/2018 15:00,2.0,1.0,46.0,23.0,40.0,38.0,40.0,1.042,11.0,12.0,4.0,10.0,29.0,26.0,42.0,42.0,-,一级,优,绿色,正常
51010901001,1/5/2018 16:00,2.0,1.0,49.0,25.0,36.0,38.0,36.0,1.048,11.0,13.0,5.0,10.0,26.0,27.0,38.0,38.0,-,一级,优,绿色,正常
51010901001,1/5/2018 17:00,2.0,1.0,48.0,24.0,40.0,39.0,40.0,1.06,11.0,15.0,5.0,11.0,29.0,27.0,42.0,42.0,-,一级,优,绿色,正常
51010901001,1/5/2018 18:00,3.0,1.0,45.0,23.0,48.0,40.0,48.0,1.083,11.0,6.0,2.0,10.0,35.0,28.0,50.0,50.0,-,一级,优,绿色,正常
51010901001,1/5/2018 19:00,3.0,1.0,44.0,22.0,49.0,41.0,49.0,1.089,11.0,6.0,2.0,10.0,35.0,29.0,50.0,50.0,-,一级,优,绿色,正常
51010901001,1/5/2018 20:00,2.0,1.0,44.0,22.0,50.0,41.0,50.0,1.093,11.0,6.0,2.0,10.0,36.0,29.0,52.0,52.0,PM2.5,二级,良,黄色,正常
51010901001,1/5/2018 21:00,3.0,1.0,45.0,23.0,47.0,42.0,47.0,1.089,11.0,6.0,2.0,9.0,35.0,30.0,50.0,50.0,-,一级,优,绿色,正常
51010901001,1/5/2018 22:00,2.0,1.0,46.0,23.0,47.0,42.0,47.0,1.07,11.0,7.0,3.0,9.0,35.0,30.0,50.0,50.0,-,一级,优,绿色,正常
51010901001,1/5/2018 23:00,1.0,1.0,48.0,24.0,45.0,42.0,45.0,1.058,11.0,7.0,3.0,8.0,34.0,30.0,49.0,49.0,-,一级,优,绿色,正常
51010901001,1/6/2018 0:00,2.0,1.0,49.0,25.0,45.0,42.0,45.0,1.043,11.0,6.0,2.0,7.0,33.0,30.0,48.0,48.0,-,一级,优,绿色,正常
51010901001,1/6/2018 1:00,3.0,1.0,47.0,24.0,46.0,42.0,46.0,1.068,11.0,8.0,3.0,8.0,35.0,31.0,50.0,50.0,-,一级,优,绿色,正常
51010901001,1/6/2018 2:00,3.0,1.0,48.0,24.0,49.0,42.0,49.0,1.025,11.0,6.0,2.0,7.0,38.0,31.0,54.0,54.0,PM2.5,二级,良,黄色,正常
51010901001,1/6/2018 3:00,3.0,1.0,47.0,24.0,49.0,42.0,49.0,0.9420000000000001,10.0,8.0,3.0,7.0,38.0,31.0,54.0,54.0,PM2.5,二级,良,黄色,正常
51010901001,1/6/2018 4:00,2.0,1.0,45.0,23.0,44.0,42.0,44.0,0.9109999999999999,10.0,9.0,3.0,8.0,34.0,31.0,49.0,49.0,-,一级,优,绿色,正常
51010901001,1/6/2018 5:00,1.0,1.0,40.0,20.0,40.0,42.0,40.0,0.9209999999999999,10.0,9.0,3.0,8.0,31.0,31.0,45.0,45.0,-,一级,优,绿色,正常
51010901001,1/6/2018 6:00,3.0,1.0,42.0,21.0,45.0,42.0,45.0,0.94,10.0,7.0,3.0,8.0,35.0,31.0,50.0,50.0,-,一级,优,绿色,正常
51010901001,1/6/2018 7:00,2.0,1.0,39.0,20.0,38.0,42.0,38.0,0.902,10.0,9.0,3.0,8.0,30.0,31.0,43.0,43.0,-,一级,优,绿色,正常
51010901001,1/6/2018 8:00,2.0,1.0,36.0,18.0,36.0,42.0,36.0,0.9109999999999999,10.0,11.0,4.0,8.0,29.0,31.0,42.0,42.0,-,一级,优,绿色,正常
51010901001,1/6/2018 9:00,2.0,1.0,39.0,20.0,40.0,42.0,40.0,0.988,10.0,7.0,3.0,8.0,31.0,32.0,45.0,45.0,-,一级,优,绿色,正常
51010901001,1/6/2018 10:00,3.0,1.0,39.0,20.0,37.0,43.0,37.0,0.992,10.0,12.0,4.0,9.0,30.0,32.0,43.0,43.0,-,一级,优,绿色,正常
51010901001,1/6/2018 11:00,3.0,1.0,36.0,18.0,47.0,43.0,47.0,1.046,11.0,18.0,6.0,10.0,37.0,32.0,53.0,53.0,PM2.5,二级,良,黄色,正常
51010901001,1/6/2018 12:00,2.0,1.0,33.0,17.0,41.0,43.0,41.0,1.013,11.0,28.0,9.0,13.0,32.0,33.0,46.0,46.0,-,一级,优,绿色,正常
51010901001,1/6/2018 13:00,3.0,1.0,29.0,15.0,27.0,43.0,27.0,0.863,9.0,43.0,14.0,17.0,20.0,32.0,29.0,29.0,-,一级,优,绿色,正常
51010901001,1/6/2018 14:00,2.0,1.0,24.0,12.0,23.0,42.0,23.0,0.7979999999999999,8.0,55.0,18.0,23.0,14.0,32.0,20.0,23.0,-,一级,优,绿色,正常
51010901001,1/6/2018 15:00,2.0,1.0,25.0,13.0,18.0,41.0,18.0,0.753,8.0,59.0,19.0,29.0,10.0,31.0,15.0,19.0,-,一级,优,绿色,正常
51010901001,1/6/2018 16:00,2.0,1.0,32.0,16.0,22.0,41.0,22.0,0.772,8.0,46.0,15.0,34.0,13.0,30.0,19.0,22.0,-,一级,优,绿色,正常
51010901001,1/6/2018 17:00,2.0,1.0,30.0,15.0,15.0,40.0,15.0,0.7440000000000001,8.0,49.0,16.0,39.0,8.0,30.0,12.0,16.0,-,一级,优,绿色,正常
51010901001,1/6/2018 18:00,3.0,1.0,39.0,20.0,17.0,38.0,17.0,0.763,8.0,40.0,13.0,42.0,9.0,28.0,13.0,20.0,-,一级,优,绿色,正常
51010901001,1/6/2018 19:00,2.0,1.0,39.0,20.0,19.0,37.0,19.0,0.804,9.0,40.0,13.0,45.0,10.0,27.0,15.0,20.0,-,一级,优,绿色,正常
51010901001,1/6/2018 20:00,1.0,1.0,48.0,24.0,24.0,36.0,24.0,0.8420000000000001,9.0,30.0,10.0,45.0,13.0,26.0,19.0,24.0,-,一级,优,绿色,正常
